,target
2999,1
3000,2
3001,3
3002,4
3003,5
3004,6
3005,7
3006,8
3007,9
3008,0
3009,1
3010,2
3011,3
3012,4
3013,5
3014,6
3015,7
3016,8
3017,9
3018,0
3019,1
3020,2
3021,3
3022,4
3023,5
3024,6
3025,7
3026,8
3027,9
3028,0
3029,1
3030,2
3031,3
3032,4
3033,5
3034,6
3035,7
3036,8
3037,9
3038,4
3039,0
3040,1
3041,2
3042,3
3043,4
3044,5
3045,6
3046,7
3047,8
3048,9
3049,0
3050,1
3051,2
3052,3
3053,4
3054,5
3055,6
3056,7
3057,8
3058,9
3059,0
3060,1
3061,2
3062,3
3063,4
3064,5
3065,6
3066,7
3067,8
3068,9
3069,0
3070,1
3071,2
3072,3
3073,4
3074,5
3075,6
3076,7
3077,8
3078,9
3079,0
3080,1
3081,2
3082,3
3083,4
3084,5
3085,6
3086,7
3087,8
3088,9
3089,0
3090,1
3091,2
3092,3
3093,4
3094,5
3095,6
3096,7
3097,8
3098,9
3099,0
3100,1
3101,2
3102,3
3103,4
3104,5
3105,6
3106,7
3107,8
3108,9
3109,0
3110,1
3111,2
3112,3
3113,4
3114,5
3115,6
3116,7
3117,8
3118,9
3119,0
3120,1
3121,2
3122,3
3123,4
3124,5
3125,6
3126,7
3127,8
3128,9
3129,0
3130,1
3131,2
3132,3
3133,4
3134,5
3135,6
3136,7
3137,8
3138,9
3139,0
3140,1
3141,2
3142,3
3143,4
3144,5
3145,6
3146,7
3147,8
3148,9
3149,0
3150,1
3151,2
3152,3
3153,4
3154,5
3155,6
3156,7
3157,8
3158,9
3159,0
3160,1
3161,2
3162,3
3163,4
3164,5
3165,6
3166,7
3167,8
3168,9
3169,0
3170,1
3171,2
3172,3
3173,4
3174,5
3175,6
3176,7
3177,8
3178,9
3179,0
3180,1
3181,2
3182,3
3183,4
3184,5
3185,6
3186,7
3187,8
3188,9
3189,0
3190,1
3191,2
3192,3
3193,4
3194,5
3195,6
3196,7
3197,8
3198,9
3199,0
3200,1
3201,2
3202,3
3203,4
3204,5
3205,6
3206,7
3207,8
3208,9
3209,0
3210,1
3211,2
3212,3
3213,4
3214,5
3215,6
3216,7
3217,8
3218,9
3219,0
3220,1
3221,2
3222,3
3223,4
3224,5
3225,6
3226,7
3227,8
3228,9
3229,0
3230,1
3231,2
3232,3
3233,4
3234,5
3235,6
3236,7
3237,8
3238,9
3239,0
3240,1
3241,2
3242,3
3243,4
3244,5
3245,6
3246,7
3247,8
3248,9
3249,0
3250,1
3251,2
3252,3
3253,4
3254,5
3255,6
3256,7
3257,8
3258,9
3259,0
3260,1
3261,2
3262,3
3263,4
3264,5
3265,6
3266,7
3267,8
3268,9
3269,0
3270,1
3271,2
3272,3
3273,4
3274,5
3275,6
3276,7
3277,8
3278,9
3279,0
3280,1
3281,2
3282,3
3283,4
3284,5
3285,6
3286,7
3287,8
3288,9
3289,0
3290,1
3291,2
3292,3
3293,4
3294,5
3295,6
3296,7
3297,8
3298,9
3299,0
3300,1
3301,2
3302,3
3303,4
3304,5
3305,6
3306,7
3307,8
3308,9
3309,0
3310,1
3311,2
3312,3
3313,4
3314,5
3315,6
3316,7
3317,8
3318,9
3319,0
3320,1
3321,2
3322,3
3323,4
3324,5
3325,6
3326,7
3327,8
3328,9
3329,0
3330,1
3331,2
3332,3
3333,4
3334,5
3335,6
3336,7
3337,8
3338,9
3339,0
3340,1
3341,2
3342,3
3343,4
3344,5
3345,6
3346,7
3347,8
3348,9
3349,0
3350,1
3351,2
3352,3
3353,4
3354,5
3355,6
3356,7
3357,8
3358,9
3359,0
3360,1
3361,2
3362,3
3363,4
3364,5
3365,6
3366,7
3367,8
3368,9
3369,0
3370,1
3371,2
3372,3
3373,4
3374,5
3375,6
3376,7
3377,8
3378,9
3379,0
3380,1
3381,2
3382,3
3383,4
3384,5
3385,6
3386,7
3387,8
3388,9
3389,0
3390,1
3391,2
3392,3
3393,4
3394,5
3395,6
3396,7
3397,8
3398,9
3399,0
3400,1
3401,2
3402,3
3403,4
3404,5
3405,6
3406,7
3407,8
3408,9
3409,0
3410,1
3411,2
3412,3
3413,4
3414,5
3415,6
3416,7
3417,8
3418,9
3419,0
3420,1
3421,2
3422,3
3423,4
3424,5
3425,6
3426,7
3427,8
3428,9
3429,0
3430,1
3431,2
3432,3
3433,4
3434,5
3435,6
3436,7
3437,8
3438,9
3439,0
3440,1
3441,2
3442,3
3443,4
3444,5
3445,6
3446,7
3447,8
3448,9
3449,0
3450,1
3451,2
3452,3
3453,4
3454,5
3455,6
3456,7
3457,8
3458,9
3459,0
3460,1
3461,2
3462,3
3463,4
3464,5
3465,6
3466,7
3467,8
3468,9
3469,0
3470,1
3471,2
3472,3
3473,4
3474,5
3475,6
3476,7
3477,8
3478,9
3479,0
3480,1
3481,2
3482,3
3483,4
3484,5
3485,6
3486,7
3487,8
3488,9
3489,0
3490,1
3491,2
3492,3
3493,4
3494,5
3495,6
3496,7
3497,8
3498,9
3499,0
3500,1
3501,2
3502,3
3503,4
3504,5
3505,6
3506,7
3507,8
3508,9
3509,0
3510,1
3511,2
3512,3
3513,4
3514,5
3515,6
3516,7
3517,8
3518,9
3519,0
3520,1
3521,2
3522,3
3523,4
3524,5
3525,6
3526,7
3527,8
3528,9
3529,0
3530,1
3531,2
3532,2
3533,3
3534,4
3535,5
3536,6
3537,7
3538,8
3539,9
3540,0
3541,1
3542,2
3543,3
3544,4
3545,5
3546,6
3547,7
3548,8
3549,9
3550,0
3551,1
3552,2
3553,3
3554,4
3555,5
3556,6
3557,7
3558,8
3559,9
3560,0
3561,1
3562,2
3563,3
3564,4
3565,5
3566,6
3567,7
3568,8
3569,9
3570,0
3571,1
3572,2
3573,3
3574,4
3575,5
3576,6
3577,7
3578,8
3579,9
3580,0
3581,1
3582,2
3583,3
3584,4
3585,5
3586,6
3587,7
3588,8
3589,9
3590,0
3591,1
3592,2
3593,3
3594,4
3595,5
3596,6
3597,7
3598,8
3599,9
3600,0
3601,1
3602,2
3603,3
3604,4
3605,5
3606,6
3607,7
3608,8
3609,9
3610,0
3611,1
3612,2
3613,3
3614,4
3615,5
3616,6
3617,7
3618,8
3619,9
3620,0
3621,1
3622,2
3623,3
3624,4
3625,5
3626,6
3627,7
3628,8
3629,9
3630,0
3631,1
3632,2
3633,3
3634,4
3635,5
3636,6
3637,7
3638,8
3639,9
3640,0
3641,1
3642,2
3643,3
3644,4
3645,5
3646,6
3647,7
3648,8
3649,9
3650,0
3651,1
3652,2
3653,3
3654,4
3655,5
3656,6
3657,7
3658,8
3659,9
3660,0
3661,1
3662,2
3663,3
3664,4
3665,5
3666,6
3667,7
3668,8
3669,9
3670,0
3671,1
3672,2
3673,3
3674,4
3675,5
3676,6
3677,7
3678,8
3679,9
3680,0
3681,1
3682,2
3683,3
3684,4
3685,5
3686,6
3687,7
3688,8
3689,9
3690,0
3691,1
3692,2
3693,3
3694,4
3695,5
3696,6
3697,7
3698,8
3699,9
3700,0
3701,1
3702,2
3703,3
3704,4
3705,5
3706,6
3707,7
3708,8
3709,9
3710,0
3711,1
3712,2
3713,3
3714,4
3715,5
3716,6
3717,7
3718,8
3719,9
3720,0
3721,1
3722,2
3723,3
3724,4
3725,5
3726,6
3727,7
3728,8
3729,9
3730,0
3731,1
3732,2
3733,3
3734,4
3735,5
3736,6
3737,7
3738,8
3739,9
3740,0
3741,1
3742,2
3743,3
3744,4
3745,5
3746,6
3747,7
3748,8
3749,9
3750,0
3751,1
3752,2
3753,3
3754,4
3755,5
3756,6
3757,7
3758,8
3759,9
3760,0
3761,1
3762,2
3763,3
3764,4
3765,5
3766,6
3767,7
3768,8
3769,9
3770,0
3771,1
3772,2
3773,3
3774,4
3775,5
3776,6
3777,7
3778,8
3779,9
3780,0
3781,1
3782,2
3783,3
3784,4
3785,5
3786,6
3787,7
3788,8
3789,9
3790,0
3791,1
3792,2
3793,3
3794,3
3795,3
3796,4
3797,5
3798,6
3799,7
3800,8
3801,9
3802,0
3803,1
3804,2
3805,3
3806,4
3807,5
3808,6
3809,7
3810,8
3811,9
3812,0
3813,1
3814,2
3815,3
3816,4
3817,5
3818,6
3819,7
3820,8
3821,9
3822,0
3823,1
3824,2
3825,3
3826,4
3827,5
3828,6
3829,7
3830,8
3831,9
3832,0
3833,1
3834,2
3835,3
3836,4
3837,5
3838,6
3839,7
3840,8
3841,9
3842,0
3843,1
3844,2
3845,3
3846,4
3847,5
3848,6
3849,7
3850,8
3851,9
3852,0
3853,1
3854,2
3855,3
3856,4
3857,5
3858,6
3859,7
3860,8
3861,9
3862,0
3863,1
3864,2
3865,3
3866,4
3867,5
3868,6
3869,7
3870,8
3871,9
3872,0
3873,1
3874,2
3875,3
3876,4
3877,5
3878,6
3879,7
3880,8
3881,9
3882,0
3883,1
3884,2
3885,3
3886,4
3887,5
3888,6
3889,7
3890,8
3891,9
3892,0
3893,1
3894,2
3895,3
3896,4
3897,5
3898,6
3899,7
3900,8
3901,9
3902,0
3903,1
3904,2
3905,3
3906,4
3907,5
3908,6
3909,7
3910,8
3911,9
3912,0
3913,1
3914,2
3915,3
3916,4
3917,5
3918,6
3919,7
3920,8
3921,9
3922,0
3923,1
3924,2
3925,3
3926,4
3927,5
3928,6
3929,7
3930,8
3931,9
3932,0
3933,1
3934,2
3935,3
3936,4
3937,5
3938,6
3939,0
3940,1
3941,2
3942,3
3943,4
3944,5
3945,6
3946,7
3947,8
3948,9
3949,0
3950,1
3951,2
3952,3
3953,4
3954,5
3955,6
3956,7
3957,8
3958,9
3959,0
3960,1
3961,2
3962,3
3963,4
3964,5
3965,6
3966,7
3967,8
3968,9
3969,0
3970,1
3971,2
3972,3
3973,4
3974,5
3975,6
3976,7
3977,8
3978,9
3979,0
3980,1
3981,2
3982,3
3983,4
3984,5
3985,6
3986,7
3987,8
3988,9
3989,0
3990,1
3991,2
3992,3
3993,4
3994,5
3995,6
3996,7
3997,8
3998,9
3999,0
4000,1
4001,2
4002,3
4003,4
4004,5
4005,6
4006,7
4007,8
4008,9
4009,0
4010,1
4011,2
4012,3
4013,4
4014,5
4015,6
4016,7
4017,8
4018,9
4019,0
4020,1
4021,2
4022,3
4023,4
4024,5
4025,6
4026,7
4027,8
4028,9
4029,0
4030,1
4031,2
4032,3
4033,4
4034,5
4035,6
4036,7
4037,8
4038,9
4039,0
4040,1
4041,2
4042,3
4043,4
4044,5
4045,6
4046,7
4047,8
4048,9
4049,0
4050,1
4051,2
4052,3
4053,4
4054,5
4055,6
4056,7
4057,8
4058,9
4059,0
4060,1
4061,2
4062,3
4063,4
4064,5
4065,6
4066,7
4067,8
4068,9
4069,0
4070,1
4071,2
4072,3
4073,4
4074,5
4075,6
4076,7
4077,8
4078,9
4079,0
4080,1
4081,2
4082,3
4083,4
4084,5
4085,6
4086,7
4087,8
4088,9
4089,0
4090,1
4091,2
4092,3
4093,4
4094,5
4095,6
4096,7
4097,8
4098,9
4099,0
4100,1
4101,2
4102,3
4103,4
4104,5
4105,6
4106,7
4107,8
4108,9
4109,0
4110,1
4111,2
4112,3
4113,4
4114,5
4115,6
4116,7
4117,8
4118,9
4119,0
4120,1
4121,2
4122,3
4123,4
4124,5
4125,6
4126,7
4127,8
4128,9
4129,0
4130,1
4131,2
4132,3
4133,4
4134,5
4135,6
4136,7
4137,8
4138,9
4139,0
4140,1
4141,2
4142,3
4143,4
4144,5
4145,6
4146,7
4147,8
4148,9
4149,0
4150,1
4151,2
4152,3
4153,4
4154,5
4155,6
4156,7
4157,8
4158,9
4159,0
4160,1
4161,2
4162,3
4163,4
4164,5
4165,6
4166,7
4167,8
4168,9
4169,0
4170,1
4171,2
4172,3
4173,4
4174,5
4175,6
4176,7
4177,8
4178,9
4179,0
4180,1
4181,2
4182,3
4183,4
4184,5
4185,6
4186,7
4187,8
4188,9
4189,0
4190,1
4191,2
4192,3
4193,4
4194,5
4195,6
4196,7
4197,8
4198,9
4199,0
4200,1
4201,2
4202,3
4203,4
4204,5
4205,6
4206,7
4207,8
4208,9
4209,0
4210,1
4211,2
4212,3
4213,4
4214,5
4215,6
4216,7
4217,8
4218,9
4219,0
4220,1
4221,2
4222,3
4223,4
4224,5
4225,6
4226,7
4227,8
4228,9
4229,0
4230,1
4231,2
4232,3
4233,4
4234,5
4235,6
4236,7
4237,8
4238,9
4239,0
4240,1
4241,2
4242,3
4243,4
4244,5
4245,6
4246,7
4247,8
4248,9
4249,0
4250,4
4251,5
4252,6
4253,7
4254,8
4255,9
4256,0
4257,1
4258,2
4259,3
4260,4
4261,5
4262,6
4263,7
4264,8
4265,9
4266,0
4267,1
4268,2
4269,3
4270,4
4271,5
4272,6
4273,7
4274,8
4275,9
4276,0
4277,1
4278,2
4279,3
4280,4
4281,5
4282,6
4283,7
4284,8
4285,9
4286,0
4287,1
4288,2
4289,3
4290,4
4291,5
4292,6
4293,7
4294,8
4295,9
4296,0
4297,1
4298,2
4299,3
4300,4
4301,5
4302,6
4303,7
4304,8
4305,9
4306,0
4307,1
4308,2
4309,3
4310,4
4311,5
4312,6
4313,7
4314,8
4315,9
4316,0
4317,1
4318,2
4319,3
4320,4
4321,5
4322,6
4323,7
4324,8
4325,9
4326,0
4327,1
4328,2
4329,3
4330,4
4331,5
4332,6
4333,7
4334,8
4335,9
4336,0
4337,1
4338,2
4339,3
4340,4
4341,5
4342,6
4343,7
4344,8
4345,9
4346,0
4347,1
4348,2
4349,3
4350,4
4351,5
4352,6
4353,7
4354,8
4355,9
4356,0
4357,1
4358,2
4359,3
4360,4
4361,5
4362,6
4363,7
4364,8
4365,9
4366,0
4367,1
4368,2
4369,3
4370,4
4371,5
4372,6
4373,7
4374,8
4375,9
4376,0
4377,1
4378,2
4379,3
4380,4
4381,5
4382,6
4383,7
4384,8
4385,9
4386,0
4387,1
4388,2
4389,3
4390,4
4391,5
4392,6
4393,7
4394,8
4395,9
4396,0
4397,1
4398,2
4399,3
4400,4
4401,5
4402,6
4403,7
4404,8
4405,9
4406,0
4407,1
4408,2
4409,3
4410,4
4411,5
4412,6
4413,7
4414,8
4415,9
4416,0
4417,1
4418,2
4419,3
4420,4
4421,5
4422,6
4423,7
4424,8
4425,9
4426,0
4427,1
4428,2
4429,3
4430,4
4431,5
4432,6
4433,7
4434,8
4435,9
4436,0
4437,1
4438,2
4439,3
4440,4
4441,5
4442,6
4443,7
4444,8
4445,9
4446,0
4447,1
4448,2
4449,3
4450,4
4451,5
4452,6
4453,7
4454,8
4455,9
4456,0
4457,1
4458,2
4459,3
4460,4
4461,5
4462,6
4463,7
4464,8
4465,9
4466,0
4467,1
4468,2
4469,3
4470,4
4471,5
4472,6
4473,7
4474,8
4475,9
4476,0
4477,1
4478,2
4479,3
4480,4
4481,5
4482,6
4483,7
4484,8
4485,9
4486,0
4487,1
4488,2
4489,3
4490,4
4491,5
4492,6
4493,7
4494,8
4495,9
4496,0
4497,1
4498,2
4499,3
4500,4
4501,5
4502,6
4503,7
4504,8
4505,9
4506,0
4507,1
4508,2
4509,3
4510,4
4511,5
4512,6
4513,7
4514,8
4515,9
4516,0
4517,1
4518,2
4519,3
4520,4
4521,5
4522,6
4523,7
4524,8
4525,9
4526,0
4527,1
4528,2
4529,3
4530,4
4531,5
4532,6
4533,7
4534,8
4535,9
4536,0
4537,1
4538,2
4539,3
4540,4
4541,5
4542,6
4543,7
4544,8
4545,9
4546,0
4547,1
4548,2
4549,3
4550,4
4551,5
4552,6
4553,7
4554,8
4555,9
4556,0
4557,1
4558,2
4559,3
4560,4
4561,5
4562,6
4563,7
4564,8
4565,9
4566,0
4567,1
4568,2
4569,3
4570,4
4571,5
4572,6
4573,7
4574,8
4575,9
4576,0
4577,1
4578,2
4579,3
4580,4
4581,5
4582,6
4583,7
4584,8
4585,9
4586,0
4587,1
4588,2
4589,3
4590,4
4591,5
4592,6
4593,7
4594,8
4595,9
4596,0
4597,1
4598,2
4599,3
4600,4
4601,5
4602,6
4603,7
4604,8
4605,9
4606,0
4607,1
4608,2
4609,3
4610,4
4611,5
4612,6
4613,7
4614,8
4615,9
4616,0
4617,1
4618,2
4619,3
4620,4
4621,5
4622,6
4623,7
4624,8
4625,9
4626,0
4627,1
4628,2
4629,3
4630,4
4631,5
4632,6
4633,7
4634,8
4635,9
4636,0
4637,1
4638,2
4639,3
4640,4
4641,5
4642,6
4643,7
4644,8
4645,9
4646,0
4647,1
4648,2
4649,3
4650,4
4651,5
4652,6
4653,7
4654,8
4655,9
4656,0
4657,1
4658,2
4659,3
4660,4
4661,5
4662,6
4663,7
4664,8
4665,9
4666,0
4667,1
4668,2
4669,3
4670,4
4671,5
4672,6
4673,7
4674,8
4675,9
4676,0
4677,1
4678,2
4679,3
4680,4
4681,5
4682,6
4683,7
4684,8
4685,9
4686,0
4687,1
4688,2
4689,3
4690,4
4691,5
4692,6
4693,7
4694,8
4695,9
4696,0
4697,1
4698,2
4699,3
4700,4
4701,5
4702,6
4703,7
4704,8
4705,9
4706,0
4707,1
4708,2
4709,3
4710,4
4711,5
4712,6
4713,7
4714,8
4715,9
4716,0
4717,1
4718,2
4719,3
4720,4
4721,5
4722,6
4723,7
4724,8
4725,9
4726,0
4727,1
4728,2
4729,3
4730,4
4731,5
4732,6
4733,7
4734,8
4735,9
4736,0
4737,1
4738,2
4739,3
4740,4
4741,5
4742,6
4743,7
4744,8
4745,9
4746,0
4747,1
4748,2
4749,3
4750,4
4751,5
4752,6
4753,7
4754,8
4755,9
4756,0
4757,1
4758,2
4759,3
4760,4
4761,5
4762,6
4763,7
4764,8
4765,9
4766,0
4767,1
4768,2
4769,3
4770,4
4771,5
4772,6
4773,7
4774,8
4775,9
4776,0
4777,1
4778,2
4779,3
4780,4
4781,5
4782,6
4783,7
4784,8
4785,9
4786,0
4787,1
4788,2
4789,3
4790,4
4791,5
4792,6
4793,7
4794,8
4795,9
4796,0
4797,1
4798,2
4799,3
4800,4
4801,5
4802,6
4803,7
4804,8
4805,9
4806,0
4807,1
4808,2
4809,3
4810,4
4811,5
4812,6
4813,7
4814,8
4815,9
4816,0
4817,1
4818,2
4819,3
4820,4
4821,5
4822,6
4823,7
4824,8
4825,9
4826,0
4827,1
4828,2
4829,3
4830,4
4831,5
4832,6
4833,7
4834,8
4835,9
4836,0
4837,1
4838,2
4839,3
4840,4
4841,5
4842,6
4843,7
4844,8
4845,9
4846,0
4847,1
4848,2
4849,3
4850,4
4851,5
4852,6
4853,7
4854,8
4855,9
4856,0
4857,1
4858,2
4859,3
4860,4
4861,5
4862,6
4863,7
4864,8
4865,9
4866,0
4867,1
4868,2
4869,3
4870,4
4871,5
4872,6
4873,7
4874,8
4875,9
4876,0
4877,1
4878,2
4879,3
4880,4
4881,5
4882,6
4883,7
4884,8
4885,9
4886,0
4887,1
4888,2
4889,3
4890,4
4891,5
4892,6
4893,7
4894,8
4895,9
4896,0
4897,1
4898,2
4899,3
4900,5
4901,6
4902,7
4903,8
4904,9
4905,0
4906,1
4907,2
4908,3
4909,4
4910,5
4911,6
4912,7
4913,8
4914,9
4915,0
4916,1
4917,2
4918,3
4919,4
4920,5
4921,6
4922,7
4923,8
4924,9
4925,0
4926,1
4927,2
4928,3
4929,4
4930,5
4931,6
4932,7
4933,8
4934,9
4935,0
4936,1
4937,2
4938,3
4939,4
4940,5
4941,6
4942,7
4943,8
4944,9
4945,0
4946,1
4947,2
4948,3
4949,4
4950,5
4951,6
4952,7
4953,8
4954,9
4955,0
4956,1
4957,2
4958,3
4959,4
4960,5
4961,6
4962,7
4963,8
4964,9
4965,0
4966,1
4967,2
4968,3
4969,4
4970,5
4971,6
4972,7
4973,8
4974,9
4975,0
4976,1
4977,2
4978,3
4979,4
4980,5
4981,6
4982,7
4983,8
4984,9
4985,0
4986,1
4987,2
4988,3
4989,4
4990,5
4991,6
4992,7
4993,8
4994,9
4995,0
4996,1
4997,2
4998,3
4999,4
5000,5
5001,6
5002,7
5003,8
5004,9
5005,0
5006,1
5007,2
5008,3
5009,4
5010,5
5011,6
5012,7
5013,8
5014,9
5015,0
5016,1
5017,2
5018,3
5019,4
5020,5
5021,6
5022,7
5023,8
5024,9
5025,0
5026,1
5027,2
5028,3
5029,4
5030,5
5031,6
5032,7
5033,8
5034,9
5035,0
5036,1
5037,2
5038,3
5039,4
5040,5
5041,6
5042,7
5043,8
5044,9
5045,0
5046,1
5047,2
5048,3
5049,4
5050,5
5051,6
5052,7
5053,8
5054,9
5055,0
5056,1
5057,2
5058,3
5059,4
5060,5
5061,6
5062,7
5063,8
5064,9
5065,0
5066,1
5067,2
5068,3
5069,4
5070,5
5071,6
5072,7
5073,8
5074,9
5075,0
5076,1
5077,2
5078,3
5079,4
5080,5
5081,6
5082,7
5083,8
5084,9
5085,0
5086,1
5087,2
5088,3
5089,4
5090,5
5091,6
5092,7
5093,8
5094,9
5095,0
5096,1
5097,2
5098,3
5099,4
5100,5
5101,6
5102,7
5103,8
5104,9
5105,0
5106,1
5107,2
5108,3
5109,4
5110,5
5111,6
5112,7
5113,8
5114,9
5115,0
5116,1
5117,2
5118,3
5119,4
5120,5
5121,6
5122,7
5123,8
5124,9
5125,0
5126,1
5127,2
5128,3
5129,4
5130,5
5131,6
5132,7
5133,8
5134,9
5135,0
5136,1
5137,2
5138,3
5139,4
5140,5
5141,6
5142,7
5143,8
5144,9
5145,0
5146,1
5147,2
5148,3
5149,4
5150,5
5151,6
5152,7
5153,8
5154,9
5155,0
5156,1
5157,2
5158,3
5159,4
5160,5
5161,6
5162,7
5163,8
5164,9
5165,0
5166,1
5167,2
5168,3
5169,4
5170,5
5171,6
5172,7
5173,8
5174,9
5175,0
5176,1
5177,2
5178,3
5179,4
5180,5
5181,6
5182,7
5183,8
5184,9
5185,0
5186,1
5187,2
5188,3
5189,4
5190,5
5191,6
5192,7
5193,8
5194,9
5195,0
5196,1
5197,2
5198,3
5199,4
5200,5
5201,6
5202,7
5203,8
5204,9
5205,0
5206,1
5207,2
5208,3
5209,4
5210,5
5211,6
5212,7
5213,8
5214,9
5215,0
5216,1
5217,2
5218,3
5219,4
5220,5
5221,6
5222,7
5223,8
5224,9
5225,0
5226,1
5227,2
5228,3
5229,4
5230,5
5231,6
5232,7
5233,8
5234,9
5235,0
5236,1
5237,2
5238,3
5239,4
5240,5
5241,6
5242,7
5243,8
5244,9
5245,0
5246,1
5247,2
5248,3
5249,4
5250,5
5251,6
5252,7
5253,8
5254,9
5255,0
5256,1
5257,2
5258,3
5259,4
5260,5
5261,6
5262,7
5263,8
5264,9
5265,0
5266,1
5267,2
5268,3
5269,4
5270,5
5271,6
5272,7
5273,8
5274,9
5275,0
5276,1
5277,2
5278,3
5279,4
5280,5
5281,6
5282,7
5283,8
5284,9
5285,0
5286,1
5287,2
5288,3
5289,4
5290,5
5291,6
5292,7
5293,8
5294,9
5295,0
5296,1
5297,2
5298,3
5299,4
5300,5
5301,6
5302,7
5303,8
5304,9
5305,0
5306,1
5307,2
5308,3
5309,4
5310,5
5311,6
5312,7
5313,8
5314,9
5315,0
5316,1
5317,2
5318,3
5319,4
5320,5
5321,6
5322,7
5323,8
5324,9
5325,0
5326,1
5327,2
5328,3
5329,4
5330,5
5331,6
5332,7
5333,8
5334,9
5335,0
5336,1
5337,2
5338,3
5339,4
5340,5
5341,6
5342,7
5343,8
5344,9
5345,0
5346,1
5347,2
5348,3
5349,4
5350,5
5351,6
5352,7
5353,8
5354,9
5355,0
5356,1
5357,2
5358,3
5359,4
5360,5
5361,6
5362,7
5363,8
5364,9
5365,0
5366,1
5367,2
5368,3
5369,4
5370,5
5371,6
5372,7
5373,8
5374,9
5375,0
5376,1
5377,2
5378,3
5379,4
5380,5
5381,6
5382,7
5383,8
5384,9
5385,0
5386,1
5387,2
5388,3
5389,4
5390,5
5391,6
5392,7
5393,8
5394,9
5395,0
5396,1
5397,2
5398,3
5399,4
5400,5
5401,6
5402,7
5403,8
5404,9
5405,0
5406,1
5407,2
5408,3
5409,4
5410,5
5411,6
5412,7
5413,8
5414,9
5415,0
5416,1
5417,2
5418,3
5419,4
5420,5
5421,6
5422,7
5423,8
5424,9
5425,0
5426,1
5427,2
5428,3
5429,4
5430,5
5431,6
5432,7
5433,8
5434,9
5435,0
5436,1
5437,2
5438,3
5439,4
5440,5
5441,6
5442,7
5443,8
5444,9
5445,0
5446,1
5447,2
5448,3
5449,4
5450,5
5451,6
5452,7
5453,8
5454,9
5455,0
5456,1
5457,2
5458,3
5459,4
5460,5
5461,6
5462,7
5463,8
5464,9
5465,0
5466,1
5467,2
5468,3
5469,4
5470,5
5471,6
5472,7
5473,8
5474,9
5475,0
5476,1
5477,2
5478,3
5479,4
5480,5
5481,6
5482,7
5483,8
5484,9
5485,0
5486,1
5487,2
5488,3
5489,4
5490,5
5491,6
5492,7
5493,8
5494,9
5495,0
5496,1
5497,2
5498,3
5499,4
5500,5
5501,6
5502,7
5503,8
5504,9
5505,0
5506,1
5507,2
5508,3
5509,4
5510,5
5511,6
5512,7
5513,8
5514,9
5515,0
5516,1
5517,2
5518,3
5519,4
5520,5
5521,6
5522,7
5523,8
5524,9
5525,0
5526,1
5527,2
5528,3
5529,4
5530,5
5531,6
5532,7
5533,8
5534,9
5535,0
5536,1
5537,2
5538,3
5539,4
5540,5
5541,6
5542,7
5543,8
5544,9
5545,0
5546,1
5547,2
5548,3
5549,4
5550,5
5551,6
5552,7
5553,8
5554,9
5555,0
5556,1
5557,2
5558,3
5559,4
5560,5
5561,6
5562,7
5563,8
5564,9
5565,0
5566,1
5567,2
5568,3
5569,4
5570,5
5571,6
5572,7
5573,8
5574,9
5575,0
5576,1
5577,2
5578,3
5579,4
5580,5
5581,6
5582,7
5583,8
5584,9
5585,0
5586,1
5587,2
5588,3
5589,4
5590,5
5591,6
5592,7
5593,8
5594,9
5595,0
5596,1
5597,2
5598,3
5599,4
5600,5
5601,6
5602,7
5603,8
5604,9
5605,0
5606,1
5607,2
5608,3
5609,4
5610,5
5611,6
5612,7
5613,8
5614,9
5615,0
5616,1
5617,2
5618,3
5619,4
5620,5
5621,6
5622,7
5623,8
5624,9
5625,0
5626,1
5627,2
5628,3
5629,4
5630,5
5631,6
5632,7
5633,8
5634,9
5635,0
5636,1
5637,2
5638,3
5639,4
5640,5
5641,6
5642,7
5643,8
5644,9
5645,0
5646,1
5647,2
5648,3
5649,4
5650,5
5651,6
5652,7
5653,8
5654,9
5655,0
5656,1
5657,2
5658,3
5659,4
5660,5
5661,6
5662,7
5663,8
5664,9
5665,0
5666,1
5667,2
5668,3
5669,4
5670,5
5671,6
5672,7
5673,8
5674,9
5675,0
5676,1
5677,2
5678,3
5679,4
5680,5
5681,6
5682,7
5683,8
5684,9
5685,0
5686,1
5687,2
5688,3
5689,4
5690,5
5691,6
5692,7
5693,8
5694,9
5695,0
5696,1
5697,2
5698,3
5699,3
5700,4
5701,5
5702,6
5703,7
5704,8
5705,9
5706,0
5707,1
5708,2
5709,3
5710,4
5711,5
5712,6
5713,7
5714,8
5715,9
5716,0
5717,1
5718,2
5719,3
5720,4
5721,5
5722,6
5723,7
5724,8
5725,9
5726,0
5727,1
5728,2
5729,3
5730,4
5731,5
5732,6
5733,7
5734,8
5735,9
5736,0
5737,1
5738,2
5739,3
5740,4
5741,5
5742,6
5743,7
5744,8
5745,9
5746,0
5747,1
5748,2
5749,3
5750,4
5751,5
5752,6
5753,7
5754,8
5755,9
5756,0
5757,1
5758,2
5759,3
5760,4
5761,5
5762,6
5763,7
